Tenant_ID,Full_Name,Age_Group,Occupation,Budget(minimum),Budget(Maximum),Inspection_Count,Has_Active_Application
TNT04464,Tenant_4464,18 - 25,Banker,150000,200000,1,TRUE
TNT04465,Tenant_4465,36 - 45,Trader,150000,200000,1,FALSE
TNT04466,Tenant_4466,36 - 45,Civil Servant,100000,150000,3,TRUE
TNT04467,Tenant_4467,36 - 45,Civil Servant,150000,200000,2,TRUE
TNT04468,Tenant_4468,18 - 25,Freelancer,100000,150000,5,TRUE
TNT04469,Tenant_4469,36 - 45,Civil Servant,100000,150000,2,FALSE
TNT04470,Tenant_4470,18 - 25,Freelancer,300000,500000,1,TRUE
TNT04471,Tenant_4471,36 - 45,Trader,150000,200000,0,FALSE
TNT04472,Tenant_4472,26 - 35,Trader,100000,150000,2,FALSE
TNT04473,Tenant_4473,18 - 25,Civil Servant,300000,500000,2,FALSE
TNT04474,Tenant_4474,46 - 60,Student,200000,300000,4,FALSE
TNT04475,Tenant_4475,26 - 35,Engineer,100000,150000,1,FALSE
TNT04476,Tenant_4476,26 - 35,Trader,100000,150000,0,TRUE
TNT04477,Tenant_4477,26 - 35,Freelancer,100000,150000,4,FALSE
TNT04478,Tenant_4478,46 - 60,Banker,300000,500000,0,TRUE
TNT04479,Tenant_4479,46 - 60,Student,300000,500000,5,FALSE
TNT04480,Tenant_4480,46 - 60,Banker,100000,150000,0,TRUE
TNT04481,Tenant_4481,36 - 45,Civil Servant,150000,200000,5,FALSE
TNT04482,Tenant_4482,36 - 45,Banker,300000,500000,0,FALSE
TNT04483,Tenant_4483,26 - 35,Civil Servant,300000,500000,3,FALSE
TNT04484,Tenant_4484,46 - 60,Civil Servant,200000,300000,2,FALSE
TNT04485,Tenant_4485,26 - 35,Engineer,200000,300000,2,FALSE
TNT04486,Tenant_4486,26 - 35,Banker,100000,150000,4,FALSE
TNT04487,Tenant_4487,46 - 60,Freelancer,200000,300000,5,TRUE
TNT04488,Tenant_4488,36 - 45,Freelancer,150000,200000,0,TRUE
TNT04489,Tenant_4489,26 - 35,Trader,100000,150000,0,FALSE
TNT04490,Tenant_4490,26 - 35,Engineer,100000,150000,2,TRUE
TNT04491,Tenant_4491,18 - 25,Trader,300000,500000,5,FALSE
TNT04492,Tenant_4492,46 - 60,Banker,100000,150000,0,FALSE
TNT04493,Tenant_4493,26 - 35,Freelancer,200000,300000,0,TRUE
TNT04494,Tenant_4494,46 - 60,Trader,100000,150000,0,TRUE
TNT04495,Tenant_4495,18 - 25,Freelancer,100000,150000,1,FALSE
TNT04496,Tenant_4496,46 - 60,Civil Servant,200000,300000,1,FALSE
TNT04497,Tenant_4497,18 - 25,Trader,300000,500000,1,TRUE
TNT04498,Tenant_4498,18 - 25,Student,150000,200000,5,TRUE
TNT04499,Tenant_4499,36 - 45,Engineer,200000,300000,5,FALSE
TNT04500,Tenant_4500,26 - 35,Trader,150000,200000,4,FALSE
TNT04501,Tenant_4501,26 - 35,Banker,150000,200000,0,TRUE
TNT04502,Tenant_4502,46 - 60,Freelancer,150000,200000,1,FALSE
TNT04503,Tenant_4503,46 - 60,Freelancer,100000,150000,1,FALSE
TNT04504,Tenant_4504,18 - 25,Engineer,150000,200000,3,FALSE
TNT04505,Tenant_4505,18 - 25,Civil Servant,300000,500000,4,FALSE
TNT04506,Tenant_4506,46 - 60,Engineer,300000,500000,1,TRUE
TNT04507,Tenant_4507,46 - 60,Student,300000,500000,1,FALSE
TNT04508,Tenant_4508,46 - 60,Civil Servant,100000,150000,1,TRUE
TNT04509,Tenant_4509,18 - 25,Civil Servant,200000,300000,3,FALSE
TNT04510,Tenant_4510,46 - 60,Trader,300000,500000,3,FALSE
TNT04511,Tenant_4511,18 - 25,Student,150000,200000,4,FALSE
TNT04512,Tenant_4512,26 - 35,Trader,100000,150000,0,TRUE
TNT04513,Tenant_4513,26 - 35,Civil Servant,100000,150000,0,FALSE
TNT04514,Tenant_4514,18 - 25,Trader,300000,500000,5,FALSE
TNT04515,Tenant_4515,18 - 25,Engineer,150000,200000,4,FALSE
TNT04516,Tenant_4516,18 - 25,Engineer,150000,200000,5,TRUE
TNT04517,Tenant_4517,18 - 25,Trader,300000,500000,0,FALSE
TNT04518,Tenant_4518,36 - 45,Civil Servant,150000,200000,2,FALSE
TNT04519,Tenant_4519,26 - 35,Civil Servant,100000,150000,5,FALSE
TNT04520,Tenant_4520,26 - 35,Civil Servant,100000,150000,0,FALSE
TNT04521,Tenant_4521,36 - 45,Civil Servant,300000,500000,3,FALSE
TNT04522,Tenant_4522,46 - 60,Engineer,150000,200000,3,FALSE
TNT04523,Tenant_4523,18 - 25,Civil Servant,200000,300000,1,FALSE
TNT04524,Tenant_4524,18 - 25,Civil Servant,300000,500000,3,TRUE
TNT04525,Tenant_4525,46 - 60,Trader,100000,150000,2,TRUE
TNT04526,Tenant_4526,26 - 35,Engineer,300000,500000,2,TRUE
TNT04527,Tenant_4527,36 - 45,Banker,300000,500000,2,FALSE
TNT04528,Tenant_4528,18 - 25,Trader,100000,150000,1,FALSE
TNT04529,Tenant_4529,26 - 35,Civil Servant,200000,300000,0,FALSE
TNT04530,Tenant_4530,26 - 35,Freelancer,300000,500000,1,TRUE
TNT04531,Tenant_4531,26 - 35,Banker,200000,300000,3,FALSE
TNT04532,Tenant_4532,36 - 45,Student,200000,300000,2,FALSE
TNT04533,Tenant_4533,36 - 45,Civil Servant,100000,150000,1,FALSE
TNT04534,Tenant_4534,36 - 45,Engineer,300000,500000,5,FALSE
TNT04535,Tenant_4535,36 - 45,Student,300000,500000,1,FALSE
TNT04536,Tenant_4536,36 - 45,Freelancer,200000,300000,2,FALSE
TNT04537,Tenant_4537,36 - 45,Engineer,300000,500000,4,FALSE
TNT04538,Tenant_4538,46 - 60,Student,200000,300000,2,FALSE
TNT04539,Tenant_4539,26 - 35,Banker,100000,150000,4,FALSE
TNT04540,Tenant_4540,26 - 35,Student,100000,150000,2,FALSE
TNT04541,Tenant_4541,46 - 60,Engineer,100000,150000,0,FALSE
TNT04542,Tenant_4542,18 - 25,Banker,200000,300000,4,FALSE
TNT04543,Tenant_4543,46 - 60,Freelancer,300000,500000,4,FALSE
TNT04544,Tenant_4544,18 - 25,Civil Servant,300000,500000,5,FALSE
TNT04545,Tenant_4545,18 - 25,Student,150000,200000,1,FALSE
TNT04546,Tenant_4546,46 - 60,Trader,150000,200000,4,FALSE
TNT04547,Tenant_4547,46 - 60,Engineer,100000,150000,3,FALSE
TNT04548,Tenant_4548,36 - 45,Trader,300000,500000,1,FALSE
TNT04549,Tenant_4549,46 - 60,Trader,200000,300000,1,FALSE
TNT04550,Tenant_4550,36 - 45,Student,200000,300000,5,TRUE
TNT04551,Tenant_4551,46 - 60,Trader,200000,300000,0,FALSE
TNT04552,Tenant_4552,46 - 60,Civil Servant,300000,500000,1,FALSE
TNT04553,Tenant_4553,18 - 25,Banker,300000,500000,1,TRUE
TNT04554,Tenant_4554,46 - 60,Civil Servant,100000,150000,3,FALSE
TNT04555,Tenant_4555,18 - 25,Freelancer,150000,200000,1,TRUE
TNT04556,Tenant_4556,36 - 45,Freelancer,300000,500000,4,TRUE
TNT04557,Tenant_4557,46 - 60,Trader,200000,300000,5,FALSE
TNT04558,Tenant_4558,36 - 45,Engineer,300000,500000,5,FALSE
TNT04559,Tenant_4559,46 - 60,Trader,150000,200000,0,FALSE
TNT04560,Tenant_4560,46 - 60,Engineer,150000,200000,5,FALSE
TNT04561,Tenant_4561,26 - 35,Civil Servant,200000,300000,5,FALSE
TNT04562,Tenant_4562,46 - 60,Freelancer,100000,150000,3,TRUE
TNT04563,Tenant_4563,18 - 25,Banker,150000,200000,5,FALSE
TNT04564,Tenant_4564,36 - 45,Engineer,150000,200000,2,FALSE
TNT04565,Tenant_4565,26 - 35,Freelancer,150000,200000,2,TRUE
TNT04566,Tenant_4566,26 - 35,Student,150000,200000,2,TRUE
TNT04567,Tenant_4567,36 - 45,Trader,150000,200000,3,FALSE
TNT04568,Tenant_4568,36 - 45,Civil Servant,300000,500000,2,FALSE
TNT04569,Tenant_4569,26 - 35,Engineer,200000,300000,4,TRUE
TNT04570,Tenant_4570,46 - 60,Banker,300000,500000,2,TRUE
TNT04571,Tenant_4571,26 - 35,Trader,100000,150000,2,FALSE
TNT04572,Tenant_4572,46 - 60,Civil Servant,150000,200000,0,FALSE
TNT04573,Tenant_4573,36 - 45,Civil Servant,100000,150000,2,FALSE
TNT04574,Tenant_4574,46 - 60,Civil Servant,100000,150000,2,FALSE
TNT04575,Tenant_4575,46 - 60,Freelancer,200000,300000,1,TRUE
TNT04576,Tenant_4576,46 - 60,Civil Servant,300000,500000,4,TRUE
TNT04577,Tenant_4577,18 - 25,Freelancer,100000,150000,3,TRUE
TNT04578,Tenant_4578,46 - 60,Freelancer,100000,150000,0,TRUE
TNT04579,Tenant_4579,18 - 25,Engineer,100000,150000,3,FALSE
TNT04580,Tenant_4580,46 - 60,Civil Servant,100000,150000,2,FALSE
TNT04581,Tenant_4581,46 - 60,Student,150000,200000,1,FALSE
TNT04582,Tenant_4582,18 - 25,Student,200000,300000,2,FALSE
TNT04583,Tenant_4583,46 - 60,Freelancer,200000,300000,2,FALSE
TNT04584,Tenant_4584,46 - 60,Trader,200000,300000,5,FALSE
TNT04585,Tenant_4585,18 - 25,Banker,100000,150000,5,FALSE
TNT04586,Tenant_4586,18 - 25,Trader,100000,150000,0,TRUE
TNT04587,Tenant_4587,18 - 25,Engineer,150000,200000,0,FALSE
TNT04588,Tenant_4588,18 - 25,Student,100000,150000,3,FALSE
TNT04589,Tenant_4589,46 - 60,Banker,300000,500000,2,FALSE
TNT04590,Tenant_4590,46 - 60,Freelancer,300000,500000,5,FALSE
TNT04591,Tenant_4591,36 - 45,Freelancer,100000,150000,3,FALSE
TNT04592,Tenant_4592,46 - 60,Engineer,300000,500000,2,TRUE
TNT04593,Tenant_4593,26 - 35,Engineer,300000,500000,0,FALSE
TNT04594,Tenant_4594,26 - 35,Civil Servant,200000,300000,1,FALSE
TNT04595,Tenant_4595,26 - 35,Engineer,100000,150000,5,FALSE
TNT04596,Tenant_4596,46 - 60,Engineer,200000,300000,5,FALSE
TNT04597,Tenant_4597,26 - 35,Freelancer,300000,500000,3,FALSE
TNT04598,Tenant_4598,46 - 60,Freelancer,200000,300000,3,FALSE
TNT04599,Tenant_4599,18 - 25,Engineer,300000,500000,4,FALSE
TNT04600,Tenant_4600,46 - 60,Freelancer,200000,300000,5,FALSE
TNT04601,Tenant_4601,36 - 45,Engineer,100000,150000,4,FALSE
TNT04602,Tenant_4602,46 - 60,Banker,300000,500000,1,FALSE
TNT04603,Tenant_4603,26 - 35,Engineer,100000,150000,5,TRUE
TNT04604,Tenant_4604,18 - 25,Civil Servant,150000,200000,4,FALSE
TNT04605,Tenant_4605,18 - 25,Engineer,300000,500000,1,FALSE
TNT04606,Tenant_4606,18 - 25,Banker,200000,300000,2,TRUE
TNT04607,Tenant_4607,36 - 45,Student,150000,200000,4,FALSE
TNT04608,Tenant_4608,36 - 45,Trader,100000,150000,4,FALSE
TNT04609,Tenant_4609,36 - 45,Engineer,100000,150000,3,FALSE
TNT04610,Tenant_4610,26 - 35,Banker,100000,150000,1,FALSE
TNT04611,Tenant_4611,26 - 35,Banker,150000,200000,3,FALSE
TNT04612,Tenant_4612,36 - 45,Freelancer,300000,500000,4,TRUE
TNT04613,Tenant_4613,46 - 60,Civil Servant,300000,500000,5,TRUE
TNT04614,Tenant_4614,36 - 45,Engineer,100000,150000,2,TRUE
TNT04615,Tenant_4615,36 - 45,Civil Servant,100000,150000,0,FALSE
TNT04616,Tenant_4616,36 - 45,Banker,100000,150000,1,TRUE
TNT04617,Tenant_4617,18 - 25,Civil Servant,150000,200000,1,FALSE
TNT04618,Tenant_4618,26 - 35,Student,150000,200000,2,FALSE
TNT04619,Tenant_4619,18 - 25,Student,100000,150000,2,FALSE
TNT04620,Tenant_4620,46 - 60,Trader,200000,300000,1,FALSE
TNT04621,Tenant_4621,46 - 60,Freelancer,300000,500000,1,FALSE
TNT04622,Tenant_4622,26 - 35,Civil Servant,150000,200000,2,TRUE
TNT04623,Tenant_4623,46 - 60,Freelancer,300000,500000,5,FALSE
TNT04624,Tenant_4624,18 - 25,Freelancer,150000,200000,2,TRUE
TNT04625,Tenant_4625,18 - 25,Engineer,200000,300000,2,FALSE
TNT04626,Tenant_4626,18 - 25,Civil Servant,150000,200000,4,FALSE
TNT04627,Tenant_4627,46 - 60,Student,300000,500000,5,TRUE
TNT04628,Tenant_4628,36 - 45,Engineer,200000,300000,1,FALSE
TNT04629,Tenant_4629,18 - 25,Banker,200000,300000,1,TRUE
TNT04630,Tenant_4630,18 - 25,Trader,200000,300000,2,FALSE
TNT04631,Tenant_4631,36 - 45,Civil Servant,200000,300000,3,FALSE
TNT04632,Tenant_4632,36 - 45,Trader,300000,500000,0,FALSE
TNT04633,Tenant_4633,26 - 35,Engineer,200000,300000,1,TRUE
TNT04634,Tenant_4634,46 - 60,Civil Servant,300000,500000,4,FALSE
TNT04635,Tenant_4635,18 - 25,Trader,150000,200000,0,TRUE
TNT04636,Tenant_4636,26 - 35,Engineer,300000,500000,3,FALSE
TNT04637,Tenant_4637,46 - 60,Freelancer,100000,150000,5,TRUE
TNT04638,Tenant_4638,26 - 35,Banker,200000,300000,4,TRUE
TNT04639,Tenant_4639,46 - 60,Freelancer,300000,500000,2,FALSE
TNT04640,Tenant_4640,18 - 25,Trader,150000,200000,3,FALSE
TNT04641,Tenant_4641,26 - 35,Banker,100000,150000,2,FALSE
TNT04642,Tenant_4642,46 - 60,Student,100000,150000,4,TRUE
TNT04643,Tenant_4643,46 - 60,Engineer,150000,200000,4,TRUE
TNT04644,Tenant_4644,46 - 60,Banker,100000,150000,2,FALSE
TNT04645,Tenant_4645,36 - 45,Civil Servant,100000,150000,0,FALSE
TNT04646,Tenant_4646,46 - 60,Engineer,300000,500000,1,TRUE
TNT04647,Tenant_4647,36 - 45,Banker,200000,300000,1,TRUE
TNT04648,Tenant_4648,18 - 25,Trader,300000,500000,5,TRUE
TNT04649,Tenant_4649,26 - 35,Freelancer,200000,300000,4,FALSE
TNT04650,Tenant_4650,18 - 25,Civil Servant,300000,500000,3,FALSE
TNT04651,Tenant_4651,36 - 45,Trader,150000,200000,2,FALSE
TNT04652,Tenant_4652,18 - 25,Civil Servant,200000,300000,3,FALSE
TNT04653,Tenant_4653,36 - 45,Civil Servant,100000,150000,2,FALSE
TNT04654,Tenant_4654,36 - 45,Student,100000,150000,3,FALSE
TNT04655,Tenant_4655,46 - 60,Civil Servant,300000,500000,5,FALSE
TNT04656,Tenant_4656,36 - 45,Trader,200000,300000,2,FALSE
TNT04657,Tenant_4657,46 - 60,Banker,150000,200000,4,FALSE
TNT04658,Tenant_4658,26 - 35,Student,150000,200000,0,TRUE
TNT04659,Tenant_4659,46 - 60,Banker,200000,300000,1,FALSE
TNT04660,Tenant_4660,46 - 60,Freelancer,150000,200000,3,FALSE
TNT04661,Tenant_4661,46 - 60,Civil Servant,300000,500000,5,FALSE
TNT04662,Tenant_4662,46 - 60,Engineer,150000,200000,1,FALSE
TNT04663,Tenant_4663,26 - 35,Freelancer,100000,150000,3,FALSE
TNT04664,Tenant_4664,26 - 35,Freelancer,200000,300000,4,FALSE
TNT04665,Tenant_4665,26 - 35,Civil Servant,200000,300000,5,TRUE
TNT04666,Tenant_4666,36 - 45,Freelancer,100000,150000,4,FALSE
TNT04667,Tenant_4667,36 - 45,Banker,100000,150000,3,FALSE
TNT04668,Tenant_4668,46 - 60,Engineer,200000,300000,3,TRUE
TNT04669,Tenant_4669,46 - 60,Banker,200000,300000,3,FALSE
TNT04670,Tenant_4670,36 - 45,Student,100000,150000,5,FALSE
TNT04671,Tenant_4671,46 - 60,Civil Servant,150000,200000,4,FALSE
TNT04672,Tenant_4672,26 - 35,Banker,300000,500000,0,TRUE
TNT04673,Tenant_4673,18 - 25,Freelancer,100000,150000,0,FALSE
TNT04674,Tenant_4674,46 - 60,Trader,300000,500000,3,TRUE
TNT04675,Tenant_4675,18 - 25,Trader,150000,200000,2,FALSE
TNT04676,Tenant_4676,26 - 35,Banker,200000,300000,0,TRUE
TNT04677,Tenant_4677,46 - 60,Freelancer,200000,300000,4,FALSE
TNT04678,Tenant_4678,26 - 35,Freelancer,200000,300000,4,TRUE
TNT04679,Tenant_4679,26 - 35,Trader,200000,300000,5,FALSE
TNT04680,Tenant_4680,26 - 35,Engineer,200000,300000,4,FALSE
TNT04681,Tenant_4681,36 - 45,Engineer,100000,150000,1,FALSE
TNT04682,Tenant_4682,46 - 60,Freelancer,200000,300000,1,FALSE
TNT04683,Tenant_4683,26 - 35,Student,300000,500000,4,FALSE
TNT04684,Tenant_4684,36 - 45,Student,200000,300000,0,FALSE
TNT04685,Tenant_4685,46 - 60,Student,300000,500000,1,TRUE
TNT04686,Tenant_4686,26 - 35,Civil Servant,300000,500000,2,FALSE
TNT04687,Tenant_4687,46 - 60,Student,200000,300000,3,FALSE
TNT04688,Tenant_4688,36 - 45,Student,200000,300000,1,TRUE
TNT04689,Tenant_4689,36 - 45,Trader,150000,200000,1,FALSE
TNT04690,Tenant_4690,46 - 60,Freelancer,200000,300000,0,TRUE
TNT04691,Tenant_4691,46 - 60,Banker,300000,500000,0,FALSE
TNT04692,Tenant_4692,36 - 45,Trader,150000,200000,2,TRUE
TNT04693,Tenant_4693,26 - 35,Trader,300000,500000,5,FALSE
TNT04694,Tenant_4694,36 - 45,Civil Servant,150000,200000,2,FALSE
TNT04695,Tenant_4695,26 - 35,Freelancer,300000,500000,5,FALSE
TNT04696,Tenant_4696,36 - 45,Engineer,200000,300000,2,TRUE
TNT04697,Tenant_4697,36 - 45,Trader,150000,200000,2,FALSE
TNT04698,Tenant_4698,26 - 35,Trader,300000,500000,1,TRUE
TNT04699,Tenant_4699,18 - 25,Civil Servant,200000,300000,2,FALSE
TNT04700,Tenant_4700,26 - 35,Banker,150000,200000,5,TRUE
TNT04701,Tenant_4701,18 - 25,Student,100000,150000,2,FALSE
TNT04702,Tenant_4702,26 - 35,Trader,200000,300000,4,FALSE
TNT04703,Tenant_4703,36 - 45,Student,300000,500000,1,TRUE
TNT04704,Tenant_4704,26 - 35,Freelancer,200000,300000,1,FALSE
TNT04705,Tenant_4705,18 - 25,Trader,300000,500000,1,FALSE
TNT04706,Tenant_4706,36 - 45,Banker,300000,500000,3,TRUE
TNT04707,Tenant_4707,26 - 35,Banker,300000,500000,2,FALSE
TNT04708,Tenant_4708,26 - 35,Freelancer,300000,500000,5,TRUE
TNT04709,Tenant_4709,36 - 45,Student,150000,200000,2,TRUE
TNT04710,Tenant_4710,18 - 25,Engineer,100000,150000,2,FALSE
TNT04711,Tenant_4711,26 - 35,Freelancer,200000,300000,0,FALSE
TNT04712,Tenant_4712,18 - 25,Engineer,300000,500000,0,TRUE
TNT04713,Tenant_4713,26 - 35,Banker,150000,200000,0,FALSE
TNT04714,Tenant_4714,26 - 35,Banker,150000,200000,3,FALSE
TNT04715,Tenant_4715,46 - 60,Trader,300000,500000,2,FALSE
TNT04716,Tenant_4716,46 - 60,Banker,200000,300000,1,FALSE
TNT04717,Tenant_4717,26 - 35,Student,300000,500000,1,FALSE
TNT04718,Tenant_4718,46 - 60,Banker,150000,200000,4,FALSE
TNT04719,Tenant_4719,18 - 25,Civil Servant,200000,300000,5,TRUE
TNT04720,Tenant_4720,46 - 60,Trader,100000,150000,0,TRUE
TNT04721,Tenant_4721,36 - 45,Freelancer,100000,150000,3,FALSE
TNT04722,Tenant_4722,46 - 60,Civil Servant,100000,150000,4,FALSE
TNT04723,Tenant_4723,26 - 35,Trader,100000,150000,3,TRUE
TNT04724,Tenant_4724,36 - 45,Freelancer,300000,500000,1,TRUE
TNT04725,Tenant_4725,26 - 35,Trader,150000,200000,5,FALSE
TNT04726,Tenant_4726,46 - 60,Banker,150000,200000,2,FALSE
TNT04727,Tenant_4727,26 - 35,Engineer,150000,200000,1,FALSE
TNT04728,Tenant_4728,46 - 60,Civil Servant,200000,300000,1,FALSE
TNT04729,Tenant_4729,18 - 25,Student,100000,150000,0,FALSE
TNT04730,Tenant_4730,36 - 45,Engineer,200000,300000,1,FALSE
TNT04731,Tenant_4731,36 - 45,Student,100000,150000,3,FALSE
TNT04732,Tenant_4732,18 - 25,Banker,200000,300000,2,FALSE
TNT04733,Tenant_4733,36 - 45,Civil Servant,150000,200000,0,TRUE
TNT04734,Tenant_4734,26 - 35,Trader,150000,200000,4,FALSE
TNT04735,Tenant_4735,26 - 35,Trader,150000,200000,1,FALSE
TNT04736,Tenant_4736,46 - 60,Freelancer,200000,300000,0,FALSE
TNT04737,Tenant_4737,36 - 45,Engineer,300000,500000,0,TRUE
TNT04738,Tenant_4738,36 - 45,Student,150000,200000,0,FALSE
TNT04739,Tenant_4739,36 - 45,Trader,150000,200000,3,TRUE
TNT04740,Tenant_4740,18 - 25,Banker,100000,150000,4,FALSE
TNT04741,Tenant_4741,46 - 60,Trader,200000,300000,0,FALSE
TNT04742,Tenant_4742,36 - 45,Freelancer,200000,300000,3,FALSE
TNT04743,Tenant_4743,36 - 45,Civil Servant,150000,200000,4,FALSE
TNT04744,Tenant_4744,26 - 35,Trader,300000,500000,2,FALSE
TNT04745,Tenant_4745,18 - 25,Banker,200000,300000,3,FALSE
TNT04746,Tenant_4746,36 - 45,Trader,300000,500000,0,FALSE
TNT04747,Tenant_4747,36 - 45,Student,300000,500000,1,FALSE
TNT04748,Tenant_4748,18 - 25,Student,150000,200000,3,FALSE
TNT04749,Tenant_4749,26 - 35,Trader,300000,500000,2,FALSE
TNT04750,Tenant_4750,18 - 25,Banker,200000,300000,4,TRUE
TNT04751,Tenant_4751,46 - 60,Civil Servant,300000,500000,2,FALSE
TNT04752,Tenant_4752,26 - 35,Banker,100000,150000,4,FALSE
TNT04753,Tenant_4753,36 - 45,Trader,200000,300000,3,FALSE
TNT04754,Tenant_4754,36 - 45,Banker,150000,200000,4,TRUE
TNT04755,Tenant_4755,46 - 60,Student,200000,300000,0,FALSE
TNT04756,Tenant_4756,18 - 25,Student,200000,300000,5,FALSE
TNT04757,Tenant_4757,36 - 45,Student,300000,500000,3,FALSE
TNT04758,Tenant_4758,18 - 25,Freelancer,100000,150000,1,TRUE
TNT04759,Tenant_4759,18 - 25,Civil Servant,300000,500000,2,FALSE
TNT04760,Tenant_4760,18 - 25,Engineer,300000,500000,2,FALSE
TNT04761,Tenant_4761,36 - 45,Student,300000,500000,3,FALSE
TNT04762,Tenant_4762,26 - 35,Trader,300000,500000,1,TRUE
TNT04763,Tenant_4763,36 - 45,Civil Servant,300000,500000,3,TRUE
TNT04764,Tenant_4764,26 - 35,Freelancer,200000,300000,0,FALSE
TNT04765,Tenant_4765,26 - 35,Trader,100000,150000,5,FALSE
TNT04766,Tenant_4766,26 - 35,Banker,100000,150000,5,FALSE
TNT04767,Tenant_4767,36 - 45,Engineer,100000,150000,0,FALSE
TNT04768,Tenant_4768,46 - 60,Freelancer,150000,200000,1,FALSE
TNT04769,Tenant_4769,46 - 60,Banker,100000,150000,3,TRUE
TNT04770,Tenant_4770,26 - 35,Banker,200000,300000,1,FALSE
TNT04771,Tenant_4771,36 - 45,Student,300000,500000,1,TRUE
TNT04772,Tenant_4772,46 - 60,Trader,300000,500000,0,TRUE
TNT04773,Tenant_4773,46 - 60,Banker,200000,300000,0,FALSE
TNT04774,Tenant_4774,36 - 45,Civil Servant,300000,500000,1,TRUE
TNT04775,Tenant_4775,18 - 25,Banker,300000,500000,1,FALSE
TNT04776,Tenant_4776,46 - 60,Banker,100000,150000,4,TRUE
TNT04777,Tenant_4777,46 - 60,Engineer,100000,150000,0,FALSE
TNT04778,Tenant_4778,36 - 45,Freelancer,100000,150000,1,FALSE
TNT04779,Tenant_4779,36 - 45,Civil Servant,150000,200000,4,FALSE
TNT04780,Tenant_4780,36 - 45,Civil Servant,100000,150000,5,FALSE
TNT04781,Tenant_4781,46 - 60,Civil Servant,100000,150000,5,TRUE
TNT04782,Tenant_4782,36 - 45,Student,100000,150000,5,FALSE
TNT04783,Tenant_4783,26 - 35,Freelancer,100000,150000,1,FALSE
TNT04784,Tenant_4784,26 - 35,Banker,100000,150000,4,TRUE
TNT04785,Tenant_4785,36 - 45,Civil Servant,200000,300000,1,TRUE
TNT04786,Tenant_4786,46 - 60,Engineer,200000,300000,5,FALSE
TNT04787,Tenant_4787,46 - 60,Banker,200000,300000,5,TRUE
TNT04788,Tenant_4788,46 - 60,Trader,300000,500000,5,TRUE
TNT04789,Tenant_4789,36 - 45,Freelancer,300000,500000,3,TRUE
TNT04790,Tenant_4790,18 - 25,Student,150000,200000,0,FALSE
TNT04791,Tenant_4791,26 - 35,Engineer,300000,500000,5,TRUE
TNT04792,Tenant_4792,36 - 45,Freelancer,150000,200000,1,TRUE
TNT04793,Tenant_4793,18 - 25,Banker,200000,300000,2,FALSE
TNT04794,Tenant_4794,18 - 25,Student,100000,150000,5,FALSE
TNT04795,Tenant_4795,36 - 45,Engineer,100000,150000,2,TRUE
TNT04796,Tenant_4796,18 - 25,Civil Servant,150000,200000,4,FALSE
TNT04797,Tenant_4797,18 - 25,Banker,150000,200000,0,FALSE
TNT04798,Tenant_4798,18 - 25,Banker,100000,150000,4,FALSE
TNT04799,Tenant_4799,26 - 35,Freelancer,150000,200000,0,TRUE
TNT04800,Tenant_4800,18 - 25,Banker,100000,150000,2,FALSE
TNT04801,Tenant_4801,18 - 25,Banker,200000,300000,5,FALSE
TNT04802,Tenant_4802,36 - 45,Engineer,150000,200000,2,TRUE
TNT04803,Tenant_4803,36 - 45,Banker,200000,300000,5,TRUE
TNT04804,Tenant_4804,26 - 35,Trader,150000,200000,4,FALSE
TNT04805,Tenant_4805,36 - 45,Trader,200000,300000,5,TRUE
TNT04806,Tenant_4806,26 - 35,Student,200000,300000,5,FALSE
TNT04807,Tenant_4807,18 - 25,Civil Servant,300000,500000,3,FALSE
TNT04808,Tenant_4808,18 - 25,Trader,300000,500000,2,FALSE
TNT04809,Tenant_4809,18 - 25,Civil Servant,150000,200000,0,FALSE
TNT04810,Tenant_4810,36 - 45,Trader,150000,200000,1,FALSE
TNT04811,Tenant_4811,26 - 35,Freelancer,200000,300000,1,TRUE
TNT04812,Tenant_4812,36 - 45,Trader,200000,300000,1,FALSE
TNT04813,Tenant_4813,36 - 45,Banker,100000,150000,2,FALSE
TNT04814,Tenant_4814,26 - 35,Freelancer,300000,500000,3,FALSE
TNT04815,Tenant_4815,26 - 35,Trader,200000,300000,2,FALSE
TNT04816,Tenant_4816,46 - 60,Banker,150000,200000,0,FALSE
TNT04817,Tenant_4817,46 - 60,Student,100000,150000,5,FALSE
TNT04818,Tenant_4818,46 - 60,Freelancer,300000,500000,2,FALSE
TNT04819,Tenant_4819,26 - 35,Banker,100000,150000,2,FALSE
TNT04820,Tenant_4820,18 - 25,Freelancer,200000,300000,2,FALSE
TNT04821,Tenant_4821,36 - 45,Student,100000,150000,2,FALSE
TNT04822,Tenant_4822,36 - 45,Student,150000,200000,0,FALSE
TNT04823,Tenant_4823,46 - 60,Freelancer,150000,200000,2,FALSE
TNT04824,Tenant_4824,18 - 25,Banker,200000,300000,3,TRUE
TNT04825,Tenant_4825,26 - 35,Engineer,100000,150000,4,FALSE
TNT04826,Tenant_4826,36 - 45,Freelancer,200000,300000,0,FALSE
TNT04827,Tenant_4827,18 - 25,Civil Servant,300000,500000,3,FALSE
TNT04828,Tenant_4828,36 - 45,Engineer,200000,300000,1,TRUE
TNT04829,Tenant_4829,36 - 45,Civil Servant,200000,300000,1,FALSE
TNT04830,Tenant_4830,36 - 45,Banker,300000,500000,0,FALSE
