Listing_ID,Landlord_ID,Property_Type,Bedrooms,Bathrooms,Location,Monthly_Rent,Service_Charge,Availability_Status,Date_Listed
LST08326,LLD0151,Single Room,1,2,Surulere,370413,,Available,2025-04-12
LST08327,LLD0427,Self-Contain,1,1,Lekki,277684,0,Inactive,2025-01-05
LST08328,LLD0144,Self-Contain,1,1,Iyana Ipaja,208886,20000,Available,2025-02-12
LST08329,LLD0129,Single Room,3,2,Iyana Ipaja,106673,20000,Inactive,2025-01-11
LST08330,LLD0140,Single Room,1,2,Ajah,261058,,Available,2025-04-18
LST08331,LLD0414,Single Room,2,1,Yaba,127207,10000,Available,2025-04-07
LST08332,LLD0092,Flat,3,1,Lekki,100767,20000,Available,2025-01-19
LST08333,LLD0113,Flat,3,1,Ikeja,360045,20000,Rented,2025-01-08
LST08334,LLD0283,Single Room,3,1,Ikeja,346855,0,Available,2025-02-04
LST08335,LLD0443,Flat,1,1,Ajah,363666,0,Inactive,2025-04-10
LST08336,LLD0410,Single Room,1,1,Yaba,483692,10000,Inactive,2025-02-20
LST08337,LLD0142,Flat,1,2,Lekki,156537,0,Available,2025-01-10
LST08338,LLD0222,Self-Contain,1,2,Iyana Ipaja,309531,0,Rented,2025-03-11
LST08339,LLD0231,Flat,2,2,Ajah,298950,20000,Available,2025-03-02
LST08340,LLD0462,Flat,3,2,Lekki,193933,20000,Available,2025-01-24
LST08341,LLD0032,Self-Contain,1,1,Lekki,336362,,Inactive,2025-01-25
LST08342,LLD0275,Single Room,2,1,Lekki,248428,10000,Rented,2025-04-25
LST08343,LLD0169,Flat,3,2,Yaba,178449,10000,Inactive,2025-04-18
LST08344,LLD0139,Flat,3,1,Lekki,58632,30000,Rented,2025-02-02
LST08345,LLD0356,Self-Contain,3,1,Yaba,79884,30000,Available,2025-04-15
LST08346,LLD0200,Self-Contain,1,1,Yaba,97388,20000,Inactive,2025-02-18
LST08347,LLD0022,Self-Contain,3,2,Surulere,353207,10000,Available,2025-04-17
LST08348,LLD0455,Self-Contain,1,2,Lekki,288024,,Available,2025-01-02
LST08349,LLD0223,Single Room,2,2,Surulere,181382,0,Inactive,2025-01-16
LST08350,LLD0367,Flat,3,2,Iyana Ipaja,346819,0,Available,2025-04-09
LST08351,LLD0269,Flat,2,2,Surulere,59899,20000,Rented,2025-04-02
LST08352,LLD0346,Flat,1,2,Surulere,428523,20000,Available,2025-02-01
LST08353,LLD0152,Flat,1,2,Lekki,155636,10000,Rented,2025-02-19
LST08354,LLD0332,Single Room,1,1,Iyana Ipaja,54502,20000,Available,2025-04-09
LST08355,LLD0084,Flat,3,2,Ajah,460180,20000,Rented,2025-02-26
LST08356,LLD0108,Single Room,3,1,Ikeja,363311,30000,Inactive,2025-02-01
LST08357,LLD0030,Single Room,2,1,Ajah,440201,10000,Available,2025-04-05
LST08358,LLD0228,Self-Contain,1,2,Yaba,384542,0,Inactive,2025-01-05
LST08359,LLD0239,Self-Contain,2,1,Ajah,316199,20000,Inactive,2025-01-26
LST08360,LLD0377,Flat,1,1,Ikeja,199316,30000,Rented,2025-02-28
LST08361,LLD0362,Single Room,1,2,Ikeja,61876,10000,Available,2025-04-05
LST08362,LLD0309,Self-Contain,2,1,Iyana Ipaja,155722,10000,Inactive,2025-04-09
LST08363,LLD0388,Single Room,1,2,Ajah,208879,10000,Available,2025-01-13
LST08364,LLD0140,Self-Contain,2,1,Yaba,435210,0,Rented,2025-03-08
LST08365,LLD0155,Single Room,3,1,Surulere,324363,30000,Inactive,2025-03-27
LST08366,LLD0298,Flat,2,1,Surulere,158118,0,Rented,2025-01-27
LST08367,LLD0344,Flat,2,1,Yaba,494879,20000,Inactive,2025-03-02
LST08368,LLD0370,Single Room,1,2,Iyana Ipaja,309569,10000,Rented,2025-02-19
LST08369,LLD0098,Self-Contain,2,2,Surulere,470169,10000,Available,2025-03-29
LST08370,LLD0046,Self-Contain,3,2,Iyana Ipaja,498860,,Inactive,2025-02-09
LST08371,LLD0486,Flat,3,1,Surulere,204099,20000,Inactive,2025-04-30
LST08372,LLD0326,Flat,3,1,Surulere,303594,20000,Available,2025-02-11
LST08373,LLD0421,Flat,3,1,Ajah,199346,20000,Inactive,2025-01-21
LST08374,LLD0479,Self-Contain,2,1,Iyana Ipaja,406841,10000,Rented,2025-03-22
LST08375,LLD0066,Self-Contain,3,2,Ikeja,360252,20000,Inactive,2025-04-04
LST08376,LLD0061,Flat,2,1,Yaba,124007,10000,Inactive,2025-01-06
LST08377,LLD0108,Single Room,2,2,Surulere,345766,30000,Inactive,2025-04-06
LST08378,LLD0166,Self-Contain,1,1,Ikeja,408210,20000,Rented,2025-04-30
LST08379,LLD0036,Flat,2,1,Lekki,251891,10000,Available,2025-03-12
LST08380,LLD0118,Single Room,2,2,Ikeja,79676,30000,Rented,2025-03-08
LST08381,LLD0497,Self-Contain,1,2,Yaba,328925,20000,Rented,2025-01-16
LST08382,LLD0085,Single Room,3,2,Lekki,393107,10000,Inactive,2025-02-02
LST08383,LLD0381,Single Room,3,2,Ajah,472315,0,Inactive,2025-03-03
LST08384,LLD0391,Self-Contain,2,1,Lekki,53503,,Available,2025-03-23
LST08385,LLD0464,Flat,1,2,Iyana Ipaja,344761,,Inactive,2025-02-08
LST08386,LLD0051,Single Room,2,2,Yaba,201926,20000,Rented,2025-01-26
LST08387,LLD0090,Flat,2,1,Iyana Ipaja,389743,10000,Inactive,2025-02-16
LST08388,LLD0288,Self-Contain,3,1,Ikeja,466759,10000,Inactive,2025-04-24
LST08389,LLD0493,Single Room,1,1,Ajah,365091,10000,Available,2025-01-07
LST08390,LLD0336,Single Room,2,1,Yaba,83399,20000,Rented,2025-04-21
LST08391,LLD0297,Single Room,3,2,Ajah,131808,0,Rented,2025-03-27
LST08392,LLD0203,Single Room,2,2,Surulere,167724,,Available,2025-01-28
LST08393,LLD0367,Single Room,3,1,Yaba,62984,0,Rented,2025-01-15
LST08394,LLD0237,Self-Contain,1,2,Iyana Ipaja,112886,20000,Rented,2025-01-31
LST08395,LLD0381,Single Room,2,2,Ikeja,50927,10000,Inactive,2025-03-23
LST08396,LLD0154,Self-Contain,1,1,Lekki,244499,10000,Available,2025-02-25
LST08397,LLD0239,Flat,3,2,Ajah,371515,20000,Available,2025-02-11
LST08398,LLD0135,Self-Contain,1,2,Yaba,312121,20000,Inactive,2025-01-02
LST08399,LLD0406,Single Room,1,1,Yaba,141777,20000,Available,2025-01-22
LST08400,LLD0361,Flat,1,2,Surulere,156573,10000,Available,2025-04-12
LST08401,LLD0380,Self-Contain,2,2,Ajah,143353,10000,Inactive,2025-02-05
LST08402,LLD0368,Self-Contain,3,1,Lekki,198517,30000,Inactive,2025-03-16
LST08403,LLD0063,Self-Contain,1,2,Ikeja,417158,20000,Rented,2025-01-16
LST08404,LLD0122,Single Room,2,1,Yaba,458502,20000,Rented,2025-02-20
LST08405,LLD0253,Single Room,3,1,Yaba,249969,10000,Inactive,2025-04-12
LST08406,LLD0476,Self-Contain,3,1,Ajah,277885,20000,Available,2025-02-01
LST08407,LLD0113,Self-Contain,3,1,Ajah,144378,10000,Inactive,2025-01-02
LST08408,LLD0019,Flat,1,1,Yaba,333265,10000,Inactive,2025-01-06
LST08409,LLD0015,Single Room,1,1,Yaba,362995,10000,Inactive,2025-03-16
LST08410,LLD0144,Single Room,1,2,Surulere,164979,0,Rented,2025-04-11
LST08411,LLD0207,Flat,3,1,Yaba,66964,10000,Inactive,2025-03-30
LST08412,LLD0018,Self-Contain,3,2,Iyana Ipaja,54200,0,Available,2025-03-02
LST08413,LLD0375,Self-Contain,1,1,Yaba,277893,10000,Inactive,2025-03-30
LST08414,LLD0391,Flat,1,1,Ikeja,247487,20000,Inactive,2025-03-18
LST08415,LLD0165,Self-Contain,3,1,Ikeja,409274,,Inactive,2025-01-20
LST08416,LLD0037,Self-Contain,3,2,Surulere,191559,0,Rented,2025-02-17
LST08417,LLD0180,Flat,2,2,Lekki,188142,10000,Available,2025-04-09
LST08418,LLD0348,Flat,2,1,Ajah,471236,10000,Available,2025-01-12
LST08419,LLD0104,Flat,1,2,Lekki,436153,0,Rented,2025-02-01
LST08420,LLD0099,Self-Contain,3,1,Yaba,121516,0,Rented,2025-01-21
LST08421,LLD0089,Flat,3,1,Ajah,296074,10000,Rented,2025-03-05
LST08422,LLD0414,Self-Contain,2,2,Yaba,414373,20000,Available,2025-01-12
LST08423,LLD0299,Single Room,3,1,Ajah,93952,30000,Available,2025-03-29
LST08424,LLD0443,Single Room,1,1,Surulere,265578,,Inactive,2025-03-21
LST08425,LLD0331,Flat,2,2,Iyana Ipaja,248727,20000,Available,2025-02-13
LST08426,LLD0400,Self-Contain,3,1,Iyana Ipaja,112959,10000,Rented,2025-04-30
LST08427,LLD0078,Self-Contain,3,1,Iyana Ipaja,434184,20000,Available,2025-04-08
LST08428,LLD0072,Self-Contain,1,2,Surulere,467925,20000,Available,2025-03-22
LST08429,LLD0422,Flat,3,2,Lekki,118781,10000,Available,2025-01-08
LST08430,LLD0425,Self-Contain,2,1,Ajah,76392,,Available,2025-01-08
LST08431,LLD0175,Self-Contain,2,1,Lekki,87256,20000,Inactive,2025-02-15
LST08432,LLD0395,Self-Contain,3,2,Ajah,151439,20000,Rented,2025-03-24
LST08433,LLD0095,Single Room,3,2,Yaba,343859,0,Available,2025-01-20
LST08434,LLD0344,Self-Contain,3,1,Iyana Ipaja,169198,30000,Rented,2025-03-31
LST08435,LLD0102,Single Room,3,2,Iyana Ipaja,56546,20000,Rented,2025-03-10
LST08436,LLD0401,Self-Contain,2,2,Ajah,444352,10000,Available,2025-04-12
LST08437,LLD0462,Self-Contain,1,2,Lekki,138128,10000,Inactive,2025-01-14
LST08438,LLD0223,Self-Contain,2,1,Lekki,199207,0,Inactive,2025-01-17
LST08439,LLD0005,Single Room,3,1,Ikeja,251569,0,Inactive,2025-03-04
LST08440,LLD0121,Self-Contain,3,1,Iyana Ipaja,351456,20000,Available,2025-01-30
LST08441,LLD0235,Flat,2,1,Iyana Ipaja,483571,0,Available,2025-02-10
LST08442,LLD0426,Self-Contain,2,1,Lekki,129756,,Available,2025-03-13
LST08443,LLD0115,Single Room,3,2,Iyana Ipaja,327592,30000,Available,2025-04-11
LST08444,LLD0162,Single Room,2,2,Lekki,425542,10000,Available,2025-03-24
LST08445,LLD0225,Flat,3,2,Ikeja,355995,10000,Rented,2025-04-07
LST08446,LLD0229,Flat,2,1,Ajah,130532,10000,Rented,2025-02-14
LST08447,LLD0181,Flat,3,1,Ajah,89268,0,Available,2025-04-14
LST08448,LLD0248,Single Room,2,2,Ikeja,349885,0,Inactive,2025-04-25
LST08449,LLD0317,Self-Contain,3,2,Iyana Ipaja,305936,10000,Rented,2025-02-26
LST08450,LLD0452,Self-Contain,1,2,Yaba,198207,,Available,2025-04-04
LST08451,LLD0209,Flat,1,2,Iyana Ipaja,282965,,Available,2025-01-25
LST08452,LLD0143,Flat,2,1,Lekki,50748,30000,Rented,2025-01-03
LST08453,LLD0391,Self-Contain,1,1,Surulere,132186,20000,Rented,2025-03-30
LST08454,LLD0344,Flat,3,2,Yaba,443039,30000,Available,2025-02-18
LST08455,LLD0095,Self-Contain,2,1,Ikeja,160997,20000,Inactive,2025-02-15
LST08456,LLD0381,Self-Contain,2,1,Ajah,92148,0,Available,2025-04-03
LST08457,LLD0345,Self-Contain,3,1,Ajah,72297,20000,Rented,2025-01-18
LST08458,LLD0243,Self-Contain,3,1,Iyana Ipaja,113160,,Rented,2025-02-02
LST08459,LLD0085,Single Room,3,2,Ajah,89577,0,Available,2025-04-26
LST08460,LLD0414,Self-Contain,2,2,Iyana Ipaja,479161,10000,Rented,2025-01-06
LST08461,LLD0490,Flat,3,1,Lekki,364516,10000,Available,2025-03-04
LST08462,LLD0393,Flat,1,2,Lekki,310280,0,Inactive,2025-04-01
LST08463,LLD0183,Flat,2,1,Ikeja,366825,10000,Inactive,2025-02-26
LST08464,LLD0120,Flat,3,2,Surulere,470622,10000,Available,2025-03-13
LST08465,LLD0331,Single Room,2,2,Lekki,198158,,Rented,2025-02-07
LST08466,LLD0091,Self-Contain,1,2,Iyana Ipaja,59890,30000,Rented,2025-03-11
LST08467,LLD0069,Self-Contain,1,2,Ajah,425690,,Inactive,2025-03-31
LST08468,LLD0403,Flat,3,2,Lekki,82968,0,Rented,2025-03-04
LST08469,LLD0132,Flat,2,2,Lekki,209446,0,Rented,2025-01-25
LST08470,LLD0278,Flat,3,2,Iyana Ipaja,197267,0,Available,2025-03-14
LST08471,LLD0136,Self-Contain,2,1,Lekki,97323,,Inactive,2025-01-24
LST08472,LLD0313,Single Room,3,2,Ajah,390824,0,Inactive,2025-03-11
LST08473,LLD0186,Single Room,3,1,Surulere,479525,20000,Available,2025-02-14
LST08474,LLD0220,Single Room,2,2,Ajah,122691,10000,Available,2025-02-11
LST08475,LLD0463,Single Room,2,2,Surulere,387881,0,Inactive,2025-04-04
LST08476,LLD0437,Flat,1,2,Ajah,184577,0,Inactive,2025-03-01
LST08477,LLD0045,Self-Contain,1,1,Ajah,110444,20000,Available,2025-02-05
LST08478,LLD0277,Flat,2,1,Yaba,217999,0,Inactive,2025-04-22
LST08479,LLD0191,Single Room,1,1,Ajah,57080,10000,Inactive,2025-04-17
LST08480,LLD0007,Flat,1,1,Yaba,456623,10000,Rented,2025-03-18
LST08481,LLD0378,Single Room,2,1,Ajah,209385,20000,Inactive,2025-04-28
LST08482,LLD0275,Self-Contain,2,2,Ajah,269675,10000,Available,2025-04-21
LST08483,LLD0178,Single Room,2,1,Iyana Ipaja,122189,,Rented,2025-03-12
LST08484,LLD0333,Flat,3,1,Surulere,374947,10000,Rented,2025-01-21
LST08485,LLD0038,Self-Contain,2,1,Ajah,174591,0,Inactive,2025-01-09
LST08486,LLD0292,Single Room,2,2,Lekki,488522,20000,Rented,2025-03-09
LST08487,LLD0177,Single Room,2,2,Ajah,176230,10000,Available,2025-01-20
LST08488,LLD0161,Self-Contain,1,2,Ikeja,95094,20000,Available,2025-02-27
LST08489,LLD0330,Flat,2,1,Iyana Ipaja,197524,,Inactive,2025-02-07
LST08490,LLD0373,Self-Contain,1,2,Iyana Ipaja,323527,30000,Inactive,2025-04-15
LST08491,LLD0103,Flat,3,1,Ajah,367616,10000,Available,2025-02-03
LST08492,LLD0160,Single Room,2,2,Ikeja,446234,10000,Available,2025-03-11
LST08493,LLD0286,Single Room,2,2,Surulere,52653,,Inactive,2025-02-16
LST08494,LLD0122,Self-Contain,1,2,Ajah,292779,10000,Available,2025-02-28
LST08495,LLD0053,Single Room,3,2,Lekki,375712,20000,Inactive,2025-01-01
LST08496,LLD0427,Self-Contain,2,2,Iyana Ipaja,74916,,Rented,2025-04-10
LST08497,LLD0033,Single Room,3,1,Iyana Ipaja,451828,20000,Rented,2025-03-23
LST08498,LLD0241,Single Room,3,1,Surulere,396339,10000,Inactive,2025-03-06
LST08499,LLD0454,Flat,2,2,Ikeja,148776,20000,Inactive,2025-02-18
LST08500,LLD0377,Self-Contain,3,1,Yaba,289703,0,Inactive,2025-04-04
LST08501,LLD0112,Self-Contain,3,2,Surulere,250029,10000,Available,2025-01-24
LST08502,LLD0317,Single Room,2,2,Ikeja,393679,10000,Inactive,2025-04-24
LST08503,LLD0022,Flat,1,2,Lekki,465529,0,Inactive,2025-01-03
LST08504,LLD0045,Flat,2,2,Ikeja,424973,20000,Rented,2025-03-21
LST08505,LLD0311,Self-Contain,3,2,Surulere,161458,20000,Inactive,2025-04-20
LST08506,LLD0134,Self-Contain,2,2,Yaba,306980,20000,Inactive,2025-02-16
LST08507,LLD0117,Single Room,1,2,Lekki,498133,30000,Rented,2025-04-10
LST08508,LLD0472,Self-Contain,3,1,Lekki,177956,10000,Available,2025-03-21
LST08509,LLD0188,Single Room,3,1,Yaba,261079,20000,Inactive,2025-01-31
LST08510,LLD0130,Flat,1,2,Ajah,295060,10000,Inactive,2025-02-11
LST08511,LLD0421,Self-Contain,1,1,Ikeja,215927,20000,Inactive,2025-04-03
LST08512,LLD0211,Flat,3,2,Surulere,90585,30000,Inactive,2025-01-09
LST08513,LLD0417,Flat,1,1,Lekki,209006,10000,Rented,2025-03-26
LST08514,LLD0112,Single Room,2,1,Surulere,336713,20000,Rented,2025-03-10
LST08515,LLD0043,Flat,1,2,Ikeja,463469,10000,Rented,2025-04-15
LST08516,LLD0127,Single Room,2,2,Yaba,409346,20000,Inactive,2025-02-19
LST08517,LLD0363,Single Room,3,1,Iyana Ipaja,104868,20000,Available,2025-01-25
LST08518,LLD0157,Flat,3,2,Yaba,469235,20000,Inactive,2025-03-09
LST08519,LLD0272,Flat,3,1,Ikeja,57996,10000,Inactive,2025-03-29
LST08520,LLD0314,Single Room,3,2,Lekki,342581,20000,Available,2025-03-05
LST08521,LLD0393,Single Room,3,1,Ikeja,376946,20000,Inactive,2025-04-09
LST08522,LLD0354,Flat,1,1,Iyana Ipaja,331915,10000,Rented,2025-03-12
LST08523,LLD0339,Single Room,1,1,Lekki,240239,10000,Rented,2025-01-20
LST08524,LLD0401,Single Room,3,2,Iyana Ipaja,100009,10000,Available,2025-03-20
LST08525,LLD0044,Self-Contain,1,1,Ajah,443347,0,Rented,2025-02-06
LST08526,LLD0107,Self-Contain,1,2,Surulere,69299,0,Available,2025-02-11
LST08527,LLD0218,Self-Contain,3,2,Yaba,259636,0,Available,2025-02-22
LST08528,LLD0442,Self-Contain,1,2,Ajah,298346,30000,Inactive,2025-03-24
LST08529,LLD0317,Self-Contain,3,2,Ikeja,478015,30000,Rented,2025-02-11
LST08530,LLD0314,Single Room,3,2,Ajah,84693,30000,Available,2025-01-15
LST08531,LLD0176,Single Room,3,1,Yaba,215841,30000,Inactive,2025-01-13
LST08532,LLD0227,Self-Contain,3,2,Lekki,447593,10000,Available,2025-03-08
LST08533,LLD0190,Flat,1,2,Surulere,335163,10000,Rented,2025-03-26
LST08534,LLD0470,Self-Contain,1,1,Iyana Ipaja,207975,,Rented,2025-01-09
LST08535,LLD0159,Flat,2,1,Lekki,61763,20000,Inactive,2025-01-06
LST08536,LLD0393,Single Room,2,2,Surulere,303126,0,Available,2025-04-17
LST08537,LLD0266,Flat,3,2,Ajah,55494,10000,Rented,2025-05-01
LST08538,LLD0357,Single Room,2,2,Ikeja,323707,0,Rented,2025-01-17
LST08539,LLD0325,Flat,1,1,Ajah,276188,10000,Rented,2025-01-23
LST08540,LLD0378,Single Room,1,2,Yaba,83433,10000,Rented,2025-04-22
LST08541,LLD0488,Single Room,2,2,Yaba,342138,30000,Rented,2025-01-05
LST08542,LLD0189,Self-Contain,2,1,Ikeja,400762,20000,Available,2025-01-26
LST08543,LLD0174,Single Room,1,1,Surulere,432273,10000,Available,2025-01-14
LST08544,LLD0289,Self-Contain,2,1,Lekki,374717,10000,Inactive,2025-03-04
LST08545,LLD0483,Self-Contain,1,2,Yaba,330174,30000,Rented,2025-01-25
LST08546,LLD0356,Self-Contain,1,2,Yaba,390438,10000,Inactive,2025-01-13
LST08547,LLD0144,Flat,2,2,Ikeja,374096,20000,Available,2025-01-05
LST08548,LLD0231,Flat,2,1,Lekki,497967,10000,Available,2025-03-15
LST08549,LLD0359,Single Room,3,1,Ajah,51163,10000,Inactive,2025-03-24
LST08550,LLD0437,Self-Contain,3,2,Iyana Ipaja,249533,0,Available,2025-04-18
LST08551,LLD0203,Self-Contain,3,1,Ikeja,73217,30000,Rented,2025-02-19
LST08552,LLD0212,Single Room,3,1,Lekki,467271,0,Rented,2025-03-26
LST08553,LLD0039,Self-Contain,3,1,Iyana Ipaja,392075,10000,Available,2025-03-04
LST08554,LLD0274,Single Room,1,1,Ikeja,391174,10000,Rented,2025-03-09
LST08555,LLD0322,Self-Contain,2,2,Ajah,472306,20000,Inactive,2025-03-21
LST08556,LLD0081,Flat,1,2,Ajah,87820,20000,Available,2025-03-31
LST08557,LLD0180,Single Room,3,1,Lekki,416361,0,Inactive,2025-03-17
LST08558,LLD0498,Single Room,3,1,Lekki,324334,0,Available,2025-02-02
LST08559,LLD0319,Flat,2,1,Ajah,239240,20000,Rented,2025-01-07
LST08560,LLD0082,Single Room,1,1,Ajah,358107,20000,Rented,2025-02-16
LST08561,LLD0302,Flat,3,1,Ikeja,326356,30000,Rented,2025-01-29
LST08562,LLD0261,Self-Contain,3,2,Surulere,365782,20000,Rented,2025-03-19
LST08563,LLD0271,Flat,3,1,Surulere,221151,20000,Inactive,2025-04-02
LST08564,LLD0199,Flat,3,2,Lekki,499247,10000,Inactive,2025-01-10
LST08565,LLD0239,Single Room,1,2,Iyana Ipaja,259556,20000,Available,2025-01-02
LST08566,LLD0401,Self-Contain,1,1,Ajah,82794,30000,Rented,2025-04-30
LST08567,LLD0179,Flat,3,2,Iyana Ipaja,401975,0,Rented,2025-04-28
LST08568,LLD0431,Self-Contain,1,1,Lekki,134590,10000,Inactive,2025-01-27
LST08569,LLD0170,Flat,3,1,Lekki,252235,20000,Rented,2025-03-25
LST08570,LLD0294,Single Room,2,1,Yaba,311710,20000,Rented,2025-03-04
LST08571,LLD0176,Flat,2,2,Ajah,383590,20000,Rented,2025-04-29
LST08572,LLD0368,Flat,2,2,Surulere,361422,10000,Inactive,2025-04-24
LST08573,LLD0395,Self-Contain,1,2,Surulere,395543,0,Inactive,2025-04-17
LST08574,LLD0236,Flat,3,1,Lekki,175208,0,Rented,2025-01-11
LST08575,LLD0137,Single Room,2,2,Lekki,358618,,Inactive,2025-03-01
LST08576,LLD0326,Single Room,2,2,Ajah,205966,,Rented,2025-04-13
LST08577,LLD0365,Flat,1,2,Yaba,462088,10000,Available,2025-03-23
LST08578,LLD0310,Flat,1,1,Yaba,279716,0,Rented,2025-01-08
LST08579,LLD0128,Self-Contain,2,2,Yaba,357893,0,Rented,2025-02-16
LST08580,LLD0048,Self-Contain,3,1,Yaba,324550,10000,Available,2025-03-13
LST08581,LLD0163,Single Room,3,2,Ikeja,382553,10000,Rented,2025-04-06
LST08582,LLD0276,Self-Contain,3,2,Ajah,392705,10000,Rented,2025-05-01
LST08583,LLD0292,Flat,2,2,Ajah,471887,20000,Available,2025-04-24
LST08584,LLD0115,Single Room,1,1,Ajah,440511,20000,Rented,2025-02-23
LST08585,LLD0023,Self-Contain,3,1,Surulere,423120,0,Available,2025-04-16
LST08586,LLD0310,Single Room,2,2,Yaba,383781,20000,Available,2025-02-17
LST08587,LLD0024,Flat,2,2,Yaba,412053,20000,Rented,2025-04-12
LST08588,LLD0390,Self-Contain,1,1,Surulere,399341,0,Rented,2025-04-01
LST08589,LLD0126,Flat,3,1,Surulere,459398,20000,Rented,2025-01-08
LST08590,LLD0233,Flat,2,2,Lekki,309681,0,Available,2025-04-16
LST08591,LLD0208,Single Room,3,2,Ikeja,481820,0,Available,2025-03-20
LST08592,LLD0092,Single Room,3,1,Surulere,111525,0,Inactive,2025-02-04
LST08593,LLD0093,Single Room,3,2,Ajah,244437,,Available,2025-03-09
LST08594,LLD0326,Self-Contain,2,1,Ikeja,347320,20000,Inactive,2025-01-06
LST08595,LLD0224,Self-Contain,3,2,Surulere,438077,10000,Available,2025-04-04
LST08596,LLD0454,Single Room,1,2,Ajah,446055,30000,Rented,2025-01-10
LST08597,LLD0377,Self-Contain,2,2,Yaba,382134,10000,Rented,2025-04-17
LST08598,LLD0279,Self-Contain,2,2,Yaba,433702,,Rented,2025-02-08
LST08599,LLD0010,Single Room,3,1,Ajah,274388,20000,Inactive,2025-01-10
LST08600,LLD0328,Flat,3,2,Iyana Ipaja,195286,20000,Rented,2025-05-01
LST08601,LLD0011,Self-Contain,3,2,Yaba,205010,20000,Available,2025-01-28
LST08602,LLD0034,Self-Contain,2,2,Lekki,143324,20000,Rented,2025-03-08
LST08603,LLD0446,Flat,1,2,Surulere,244485,30000,Rented,2025-01-13
LST08604,LLD0451,Flat,1,2,Yaba,292110,30000,Available,2025-01-13
LST08605,LLD0227,Flat,2,2,Lekki,311195,0,Inactive,2025-04-03
LST08606,LLD0219,Single Room,1,1,Ikeja,215765,10000,Rented,2025-01-30
LST08607,LLD0440,Flat,3,2,Yaba,196529,0,Inactive,2025-03-10
LST08608,LLD0140,Single Room,2,1,Surulere,88862,10000,Inactive,2025-02-19
LST08609,LLD0022,Flat,1,1,Yaba,139553,10000,Rented,2025-01-25
LST08610,LLD0082,Flat,2,1,Surulere,272262,0,Available,2025-01-25
LST08611,LLD0489,Single Room,1,1,Ikeja,169088,10000,Inactive,2025-03-09
LST08612,LLD0228,Single Room,2,2,Surulere,183048,20000,Available,2025-03-26
LST08613,LLD0422,Flat,1,2,Lekki,306770,30000,Inactive,2025-02-01
LST08614,LLD0343,Flat,2,2,Iyana Ipaja,496997,0,Rented,2025-03-14
LST08615,LLD0079,Flat,2,1,Surulere,232306,0,Available,2025-03-22
LST08616,LLD0352,Self-Contain,2,2,Surulere,274744,0,Available,2025-01-23
LST08617,LLD0395,Flat,2,1,Lekki,323065,30000,Inactive,2025-03-13
LST08618,LLD0289,Single Room,2,1,Ajah,239579,10000,Available,2025-04-06
LST08619,LLD0454,Self-Contain,3,2,Ajah,436038,,Rented,2025-03-13
LST08620,LLD0330,Single Room,2,1,Ajah,406992,30000,Available,2025-02-23
LST08621,LLD0158,Self-Contain,2,1,Surulere,374707,30000,Available,2025-04-06
LST08622,LLD0476,Self-Contain,2,1,Ikeja,81709,0,Inactive,2025-01-14
LST08623,LLD0127,Single Room,1,1,Lekki,315588,10000,Available,2025-04-09
LST08624,LLD0189,Self-Contain,2,2,Surulere,345670,,Available,2025-03-23
LST08625,LLD0396,Single Room,3,1,Yaba,331622,0,Rented,2025-03-15
LST08626,LLD0030,Flat,2,1,Surulere,113332,20000,Available,2025-02-15
LST08627,LLD0385,Self-Contain,1,1,Ajah,54379,10000,Rented,2025-03-28
LST08628,LLD0358,Single Room,1,2,Lekki,197568,10000,Available,2025-02-28
LST08629,LLD0014,Self-Contain,2,2,Yaba,363716,30000,Available,2025-03-31
LST08630,LLD0312,Single Room,2,1,Lekki,209940,20000,Rented,2025-03-27
LST08631,LLD0074,Flat,2,2,Ikeja,55283,20000,Available,2025-02-24
LST08632,LLD0033,Flat,2,2,Ajah,329349,20000,Available,2025-04-24
LST08633,LLD0358,Self-Contain,1,2,Iyana Ipaja,293721,20000,Inactive,2025-01-14
LST08634,LLD0195,Self-Contain,2,2,Surulere,235988,20000,Inactive,2025-01-22
LST08635,LLD0330,Single Room,1,1,Ajah,257245,,Available,2025-04-12
LST08636,LLD0028,Single Room,1,1,Ajah,357390,,Rented,2025-01-24
LST08637,LLD0193,Self-Contain,3,2,Ikeja,363115,20000,Inactive,2025-03-12
LST08638,LLD0015,Single Room,1,2,Yaba,97596,10000,Available,2025-02-21
LST08639,LLD0422,Single Room,2,2,Ajah,206914,0,Inactive,2025-03-06
LST08640,LLD0076,Single Room,2,2,Yaba,335159,0,Available,2025-02-13
LST08641,LLD0292,Self-Contain,2,2,Yaba,205467,10000,Rented,2025-03-26
LST08642,LLD0080,Flat,2,2,Ikeja,302093,10000,Inactive,2025-01-21
LST08643,LLD0404,Flat,3,2,Ajah,244162,0,Inactive,2025-03-10
LST08644,LLD0427,Single Room,3,1,Surulere,208559,10000,Available,2025-03-18
LST08645,LLD0123,Self-Contain,3,1,Ikeja,469122,0,Rented,2025-02-26
LST08646,LLD0018,Single Room,3,2,Ikeja,166581,20000,Rented,2025-04-30
LST08647,LLD0454,Flat,1,2,Iyana Ipaja,453751,0,Rented,2025-02-15
LST08648,LLD0101,Single Room,3,1,Surulere,307257,20000,Available,2025-04-26
LST08649,LLD0391,Flat,1,1,Ikeja,142500,10000,Rented,2025-02-10
LST08650,LLD0076,Self-Contain,2,2,Iyana Ipaja,148896,20000,Rented,2025-03-12
